Title,Rating,Price,Processor,RAM,Display Size,Storage Capacity
ASUS Zenbook Pro 14 Duo OLED (2022) with Dual Screen Touch Panel Core i7 12th Gen - (16 GB/1 TB SSD/Wi...,N/A,"₹1,39,990",Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,36.83 cm (14.5 inch) Touchscreen Display,1 TB SSD
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3511 Thin an...,4.3,"₹62,490",Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
ASUS Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060) UX581LV...,4.8,"₹2,69,990",Intel Core i9 Processor (10th Gen),32 GB DDR4 RAM,39.62 cm (15.6 inch) Touchscreen Display,1 TB SSD
MSI Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-288IN Thin and Light Laptop,N/A,"₹77,990",Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
MSI Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-437IN Thin and Light Laptop,N/A,"₹62,990",Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,35.56 cm (14 Inch) Display,512 GB SSD
Infinix INBook Y1 Plus Intel Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL28 Thin and Light ...,4.2,"₹29,990",Intel Core i3 Processor (10th Gen),8 GB LPDDR4X RAM,39.62 cm (15.6 inch) Display,256 GB SSD
ASUS ROG Zephyrus Duo 16 (2022) Dual Screen Laptop with 90Whr Battery Ryzen 9 Octa Core 6900HX - (32 G...,N/A,"₹3,91,990",AMD Ryzen 9 Octa Core Processor,32 GB DDR5 RAM,40.64 cm (16 Inch) Display,2 TB SSD
HP Envy x360 Creator OLED Intel Evo Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) 15-ew0048TU Th...,4.6,"₹1,09,990",Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,39.62 cm (15.6 Inch) Touchscreen Display,1 TB SSD
ASUS Vivobook Pro 15 OLED Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,4.4,"₹89,990",Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
DELL Inspiron Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light...,4.1,"₹54,490",Processor: R5-5625U (2.30 GHz up to 4.30 GHz),RAM & Storage: 8GB DDR4 & 512GB SSD,"Ports: 1 USB 3.2 Gen 1 port, 1 USB 3.2 Gen 1 Type-C port, 1 USB 2.0 port, 1 Headset jack, 1 HDMI 1.4 port*, 1 SD 3.0 card slot",Software: Win 11 + Office H&S 2021
Lenovo Intel Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14IAL7 Thin and Light Laptop,N/A,"₹1,19,990",Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,35.56 cm (14 Inch) Touchscreen Display,512 GB SSD
ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS Thin ...,4.5,"₹45,990",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
MSI Stealth Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060)...,4.8,"₹1,74,490",NVIDIA GeForce RTX 2060,Intel Core i7 Processor (8th Gen),512 GB SSD,64 bit Windows 10 Operating System
ASUS ROG Zephyrus M16 (2023) Core i9 13th Gen - (32 GB/1 TB SSD/Windows 11 Home/12 GB Graphics/NVIDIA ...,N/A,"₹3,01,818",Intel Core i9 Processor (13th Gen),32 GB DDR5 RAM,40.64 cm (16 Inch) Display,1 TB SSD
MSI Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz) P...,4.3,"₹1,19,990",Intel Core i9 Processor (12th Gen),16 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,1 TB SSD
ASUS Zenbook 14 OLED (2023) Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) UM3402YA-KM751W...,N/A,"₹1,04,990",AMD Ryzen 7 Octa Core Processor,16 GB LPDDR4X RAM,35.56 cm (14 Inch) Display,1 TB SSD
APPLE 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MKGQ3HN/A,4.8,"₹2,39,900",Apple M1 Pro Processor,16 GB Unified Memory RAM,36.07 cm (14.2 inch) Display,1 TB SSD
acer Aspire 5 Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) A515-45-R9PX Thin and Light ...,5,"₹55,990",AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
DELL Inspiron Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 14 2-in-1 2 in ...,N/A,"₹78,061",AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,512 GB SSD
Lenovo IdeaPad Gaming 3 Intel Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA...,4.5,"₹71,990",Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
Lenovo Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX GTX 1650)...,N/A,"₹56,200",AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light Laptop,4.1,"₹42,907",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,35.56 cm (14 Inch) Display,256 GB SSD
HP Pavilion Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-ek0084TU Thin and Light Laptop,N/A,"₹69,990",Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,35.56 cm (14 inch) Display,512 GB SSD
ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,4.5,"₹60,990",Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
ASUS ROG Zephyrus G14 (2022) Ryzen 9 Octa Core AMD R9-6900HS - (32 GB/1 TB SSD/Windows 11 Home/8 GB Gr...,N/A,"₹1,91,990",AMD Ryzen 9 Octa Core Processor,32 GB DDR5 RAM,35.56 cm (14 inch) Display,1 TB SSD
Lenovo Legion S7 Intel Core i7 12th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,N/A,"₹1,49,990",Intel Core i7 Processor (12th Gen),8 GB DDR5 RAM,40.64 cm (16 Inch) Display,1 TB SSD
ASUS ROG Strix SCAR 15 (2022) Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA...,5,"₹2,81,990",Intel Core i9 Processor (12th Gen),32 GB DDR5 RAM,39.62 cm (15.6 inch) Display,1 TB SSD
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 ...,N/A,"₹2,11,990",AMD Ryzen 9 Octa Core Processor,16 GB DDR5 RAM,39.62 cm (15.6 inch) Display,1 TB SSD
ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Hom...,N/A,"₹2,49,990",Intel Core i9 Processor (12th Gen),32 GB DDR5 RAM,40.64 cm (16 inch) Display,1 TB SSD
Lenovo Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) 82KBA03TIH Laptop,3,"₹38,490",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,1 TB HDD|256 GB SSD
ASUS Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ514WS Laptop,N/A,"₹57,359",Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
DELL Inspiron Ryzen 3 Quad Core 5425U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light...,3.9,"₹41,890",AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,4.4,"₹56,090",Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
HP Omen Ryzen 7 Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,N/A,"₹1,06,199",AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,40.89 cm (16.1 Inch) Display,512 GB SSD
ASUS ROG Strix G15 Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/N...,4.4,"₹1,04,990",AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
HP Pavilion Gaming Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeF...,4.4,"₹56,990",AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 Thin and Ligh...,4.2,"₹33,639",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,256 GB SSD
ASUS Zenbook 14 OLED (2023) Ryzen 5 Hexa Core 7530U - (16 GB/1 TB SSD/Windows 11 Home) UM3402YA-KM551W...,N/A,"₹94,990",AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR4X RAM,35.56 cm (14 Inch) Display,1 TB SSD
ASUS ROG Zephyrus G15 with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/6 ...,N/A,"₹1,57,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,39.62 cm (15.6 Inch) Display,1 TB SSD
acer Aspire 5 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) A515-57 Thin and Light Laptop,N/A,"₹57,990",Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) P...,3.7,"₹1,29,490",Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,39.62 cm (15.6 inch) Display,1 TB SSD
DELL Inspiron Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and Light Laptop,N/A,"₹58,590",Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
acer Extensa Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) EX215-23 Notebook,5,"₹44,990",AMD Ryzen 5 Quad Core Processor,8 GB LPDDR5 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
DELL G15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050)...,4.4,"₹89,890",NVIDIA GEFORCE RTX 3050,"15.6 inches Full HD, 2-sided narrow bezel, 120Hz, 250 Nits",In-built Alienware Command center software with enhanced control over system settings,Game shift key for Turbo boost of power
Lenovo Yoga 7i Ryzen 7 Octa Core R7-5800U 5th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL5 2 in 1 L...,N/A,"₹98,990",AMD Ryzen 7 Octa Core Processor (5th Gen),16 GB DDR4 RAM,35.56 cm (14 inch) Touchscreen Display,512 GB SSD
acer Extensa Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) EX215-23 Notebook,N/A,"₹44,990",AMD Ryzen 5 Quad Core Processor,8 GB LPDDR5 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
DELL G15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050)...,4.4,"₹89,890",NVIDIA GEFORCE RTX 3050,"15.6 inches Full HD, 2-sided narrow bezel, 120Hz, 250 Nits",In-built Alienware Command center software with enhanced control over system settings,Game shift key for Turbo boost of power
Lenovo Yoga 7i Ryzen 7 Octa Core R7-5800U 5th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL5 2 in 1 L...,N/A,"₹98,990",AMD Ryzen 7 Octa Core Processor (5th Gen),16 GB DDR4 RAM,35.56 cm (14 inch) Touchscreen Display,512 GB SSD
HP Victus Ryzen 5 Hexa Core 6600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,N/A,"₹80,490",AMD Ryzen 5 Hexa Core Processor,8 GB DDR5 RAM,40.89 cm (16.1 Inch) Display,512 GB SSD
ASUS Vivobook Go 15 OLED (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK...,N/A,"₹59,990",AMD Ryzen 5 Quad Core Processor,8 GB LPDDR5 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
Lenovo IdeaPad Gaming 3 Intel Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDI...,4,"₹1,18,990",Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,40.64 cm (16 Inch) Display,512 GB SSD
ASUS Vivobook Go 15 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ322WS...,N/A,"₹39,990",AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
APPLE 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MKGT3HN/A,4.8,"₹2,19,894",Apple M1 Pro Processor,16 GB Unified Memory RAM,36.07 cm (14.2 inch) Display,1 TB SSD
DELL Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050) G15-...,4.7,"₹66,990",AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,38.0 cm (14.96 Inch) Display,512 GB SSD
DELL Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 7420 Thin and Light ...,4.5,"₹1,02,490",Processor: Intel i7-1255U (Base- 3.50 GHz & Turbo up to 4.70 GHz) 10 Cores,RAM & Storage: 16GB DDR4 & 512GB SSD,Intel Core i7 Processor (12th Gen),"Display: 14.0"" FHD+ WVA Truelife Touch Narrow Border 250 nits, Dell Active Pen"
DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) VOSTRO 3400 Thin and Light Laptop,4.2,"₹38,990",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,38.0 cm (14.96 Inch) Display,256 GB SSD
ASUS Core i5 11th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050) FX50...,4.8,"₹85,990",Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,1 TB SSD
DELL Allienware Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,N/A,"₹1,54,990",Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,35.56 cm (14 Inch) Display,512 GB SSD
ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Hom...,N/A,"₹2,49,990",Intel Core i9 Processor (12th Gen),32 GB DDR5 RAM,40.64 cm (16 inch) Display,1 TB SSD
Infinix INBook X2 Plus Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop,4.2,"₹31,990",Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,39.62 cm (15.6 Inch) Display,256 GB SSD
APPLE 2020 Macbook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) MGNE3HN/A,4.6,"₹1,12,990",Apple M1 Processor,8 GB DDR4 RAM,33.78 cm (13.3 inch) Display,512 GB SSD
APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGND3HN/A,4.7,"₹84,990",Apple M1 Processor,8 GB DDR4 RAM,33.78 cm (13.3 inch) Display,256 GB SSD
DELL Inspiron Ryzen 7 Octa Core 5825U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Notebook,3.9,"₹62,490",Processor: AMD Ryzen 7-5825U (2.00 GHz up to 4.50 GHz),RAM & Storage: 8GB DDR4 (2 DIMM Slots) & 512GB SSD,"Ports: 1 USB 3.2 Gen 1 port, 1 USB 3.2 Gen 1 Type-C port, 1 USB 2.0 port, 1 Headset jack, 1 HDMI 1.4 port*, 1 SD 3.0 card slot","Display: 15.6"" FHD WVA AG Narrow Border 120Hz 250 nits"
APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXY3HN/A,4.7,"₹1,19,900",Apple M2 Processor,8 GB Unified Memory RAM,34.54 cm (13.6 Inch) Display,256 GB SSD
DELL Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 T...,N/A,"₹1,58,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,39.62 cm (15.6 Inch) Display,1 TB SSD
HP OMEN Ryzen 9 Octa Core 5900H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/AMD Radeon RX 6600M) 1...,3.6,"₹1,33,499",AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,40.89 cm (16.1 inch) Display,1 TB SSD
acer Aspire Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) A315-59 Notebook,4.2,"₹42,990",Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
Lenovo IdeaPad 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Lapt...,4.5,"₹35,990",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,256 GB SSD
DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10) Vostro 3401 Thin and Light Laptop,4,"₹42,990","Processor: 10th Generation Intel Core i3-1005G1 Processor (4MB Cache, up to 3.4 GHz)",RAM & Storage:8GB RAM | 512GB M.2 PCIe NVMe Solid State Drive,Operating System & Software:Windows 10 Home Single Language | Microsoft Office Home and Student 2019,Graphics:Intel UHD Graphics with shared graphics memory
HP Omen Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,N/A,"₹1,22,560",AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,41.15 cm (16.2 Inch) Touchscreen Display,512 GB SSD
MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 306...,4.5,"₹1,13,990",Pre-installed Genuine Windows 10 Home OS,Intel Core i7 Processor (11th Gen),1 TB SSD,64 bit Windows 10 Operating System
ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Hom...,N/A,"₹1,99,990",Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,40.64 cm (16 inch) Display,1 TB SSD
MSI Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-436IN Thin and Light Laptop,N/A,"₹65,990",Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,35.56 cm (14 Inch) Display,512 GB SSD
DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 10) Inspiron 3515 Thin and Light Lapt...,3.9,"₹42,690",AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,256 GB SSD
ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i7 12th Gen - (32 GB/1 TB SSD/Windows 11 Hom...,N/A,"₹2,39,990",Intel Core i7 Processor (12th Gen),32 GB DDR5 RAM,40.64 cm (16 inch) Display,1 TB SSD
ASUS ROG Flow X13 (2022) with Radeon RX 6850M XT eGPU Ryzen 7 Octa Core 6800HS - (32 GB/1 TB SSD/Windo...,N/A,"₹2,84,990",AMD Ryzen 7 Octa Core Processor,32 GB LPDDR5 RAM,34.04 cm (13.4 Inch) Touchscreen Display,1 TB SSD
DELL Vostro Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 3401 Thin and Light Laptop,4,"₹38,490",Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,35.56 cm (14 inch) Display,1 TB HDD
ASUS ROG Flow Z13 (2022) Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,N/A,"₹1,91,990",Intel Core i9 Processor (12th Gen),16 GB LPDDR5 RAM,34.04 cm (13.4 Inch) Touchscreen Display,1 TB SSD
DELL Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce R...,N/A,"₹1,05,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
APPLE 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MKGQ3HN/A,4.8,"₹2,39,900",Apple M1 Pro Processor,16 GB Unified Memory RAM,36.07 cm (14.2 inch) Display,1 TB SSD
ALIENWARE Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2070) m1...,4,"₹2,50,000",NVIDIA GeForce RTX 2070,"15.6 inch Full HD LED Backlit Anti-glare IPS Display, 300 Hz, 300 Nits",In-built Alienware Command center software with enhanced control over system settings,"Tobii-eye tracking to track head pose, presence, fine gaze and eye position"
SAMSUNG Galaxy Book2 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) NP750XED-KC3IN Thin and Lig...,4.5,"₹66,990",Intel Core i5 Processor (12th Gen),16 GB LPDDR4X RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
APPLE 2023 MacBook Pro M2 Pro - (16 GB/1 TB SSD/macOS Ventura) MPHJ3HN/A,N/A,"₹2,49,900",Apple M2 Pro Processor,16 GB Unified Memory RAM,35.56 cm (14 Inch) Display,1 TB SSD
HP Envy x360 Creator OLED Intel Evo Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) x360-bf0063TU ...,4.2,"₹1,13,990",Intel Core i7 Processor (12th Gen),16 GB LPDDR4X RAM,33.78 cm (13.3 Inch) Touchscreen Display,1 TB SSD
ASUS TUF Gaming A15 (2022) Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NV...,N/A,"₹96,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,39.62 cm (15.6 Inch) Display,1 TB SSD
DELL Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop,3.7,"₹40,990",AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,96.52 cm (38 cm) Display,512 GB SSD
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 3000 Thin and Light...,3.9,"₹55,490",Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
DELL Inspiron 3000 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3511 Thin and Light Laptop,N/A,"₹43,190",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL6 Laptop,N/A,"₹62,190",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,38.1 cm (15 inch) Display,256 GB SSD
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 ...,N/A,"₹2,11,990",AMD Ryzen 9 Octa Core Processor,16 GB DDR5 RAM,39.62 cm (15.6 inch) Display,1 TB SSD
ASUS ROG Zephyrus G15 (2020) Ryzen 9 Octa Core 4900HS - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/...,4.4,"₹1,29,990",AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,39.62 cm (15.6 inch) Display,1 TB SSD
ASUS Vivobook 16 (2023) Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) M1605YA-MB541WS L...,N/A,"₹59,990",AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,40.64 cm (16 Inch) Display,512 GB SSD
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5418 Thin and Light Laptop,4.3,"₹71,090",Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,35.56 cm (14 Inch) Display,512 GB SSD
DELL Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 7420 Thin and Light ...,4.5,"₹1,04,890",Processor: Intel i7-1255U (Base- 3.50 GHz & Turbo up to 4.70 GHz) 10 Cores,RAM & Storage: 16GB DDR4 & 512GB SSD,Intel Core i7 Processor (12th Gen),"Display: 14.0"" FHD+ WVA Truelife Touch Narrow Border 250 nits, Dell Active Pen"
ASUS TUF GAMING A15 Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,N/A,"₹86,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
HP Pavilion x360 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-ek0088TU Thin and Light Lapt...,N/A,"₹92,890",Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,512 GB SSD
acer Aspire Vero (Green PC) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) AV15-51 Notebook,4.8,"₹54,990",Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
